0.176250528778535,
0.0690987257069799,
0.0617705940502248,
0.0794162925990616,
0.199075116193586,
0.13748522978387,
0.0743134092467215,
0.0796801615181946,
0.200156700668994,
0.216708900145209,
0.0883296186631277,
0.0525076838121446,
0.112201204745549,
0.159329528512209,
0.14548702148947,
0.0780468802486277,
0.10152921913928,
0.12310670179055,
0.15400120124732,
0.0793798146170696,
0.0697060733433407,
0.0770606603869319,
0.238091491196246,
0.109914539325998,
0.0842847927813576,
0.105401783431854,
0.159406402216048,
0.152655145525832,
0.115936543695668,
0.102016633842171,
0.12245251387577,
0.18336156138706,
0.0977031448466654,
0.0903871064082122,
0.0923382360777396,
0.120395872887049,
0.225885877190723,
0.0963512414613552,
0.060457446707407,
0.117303668862178,
0.180335910439888,
0.150922887736456,
0.081293080413061,
0.106728275047891,
0.133420323497346,
0.197652351143278,
0.106388015672979,
0.0950149222961544,
0.0944053327346481,
0.17256655240473,
0.184361618201659,
0.0651670785190966,
0.0824013095611142,
0.154741530822646,
0.152199974548542,
0.1251286931621,
0.113677835601419,
0.132114997118387,
0.20087975837301,
0.1030805970874,
0.0975798766927201,
0.0967340623415755,
0.131302916431152,
0.196163890000477,
0.0880240107112266,
0.0866380848686072,
0.0440703247632028,
0.153396545785298,
0.146447581799668,
0.110578952223775,
0.110216054442369,
0.217163266761683,
0.201530968015262,
0.104711300336746,
0.0945699113383415,
0.0942412299001258,
0.173184207746999,
0.186368666535197,
0.0636894475366997,
0.0812511445604806,
0.154786225884625,
0.143925590226413,
0.0914405405636705,
0.0995618585117695,
0.157854888839715,
0.170948262990609,
0.151440535488999,
0.142104800115997,
0.0961576920450334,
0.100898933072271,
0.201962533473441,
0.0876639668551789,
0.0867010238629568,
0.0443843964995742,
0.153341019562909,
0.147145332072737,
0.108901881765108,
0.108184545059765,
0.216048402702808,
0.100448456806448,
0.0527599717086217,
0.134203100030266,
0.142443670648975,
0.176649638737352,
0.208529129913047,
0.128679388386587,
0.0707577625120965,
0.139861983111083,
0.139781951499532,
0.0911497219006399,
0.0976961203502433,
0.161282192145479,
0.169375475128138,
0.145902653408972,
0.142269239033315,
0.0945627416920869,
0.0975983578800251,
0.0937201845963413,
0.0542781776240803,
0.0779102330608772,
0.104918756583119,
0.218942410973153,
0.196292344272965,
0.133591842252075,
0.149228846292754,
0.110735657383069,
0.0990552780029458,
0.0513080928929521,
0.133661017180133,
0.142026768354317,
0.180980749659656,
0.204907507679608,
0.123697963370516,
0.0664166510073344,
0.137564424890969,
0.0867106858551362,
0.0604576784749257,
0.110887797353271,
0.168983228670808,
0.200133085667672,
0.157394909316341,
0.140365271448733,
0.103346043121142,
0.111339753130403,
0.0975134716455262,
0.0568777396567767,
0.0779032005398397,
0.105312142138404,
0.219214753560644,
0.197512345268762,
0.133919926398159,
0.144142210954531,
0.117992785614403,
0.118233617219953,
0.133732528274895,
0.101695332245211,
0.131878092458938,
0.21854736509815,
0.183633848842236,
0.0998659838178567,
0.0801731269583607,
0.0826286808614454,
0.0918048331830467,
0.0634411549225895,
0.112249568568572,
0.168893513736785,
0.200890626077569,
0.152008637146323,
0.139448609115567,
0.104987561434218,
0.116664071592375,
0.103672514446578,
0.0979543821958421,
0.0987412911875994,
0.119527426785594,
0.189868116021566,
0.25245128655411,
0.104954575006735,
0.0740777714633675,
0.109141212115654,
0.124124682555635,
0.138732367107173,
0.10475409999013,
0.133407370529612,
0.219792710916444,
0.192162379851526,
0.10443828261076,
0.083562044617765,
0.0870349945606374,
0.154959316958518,
0.121674263778716,
0.123645589060803,
0.145406064030017,
0.178200122605981,
0.17394598694918,
0.104997643929536,
0.0736956812783497,
0.111484264148582,
0.108631527117557,
0.102144817016547,
0.101217113552822,
0.123620912512547,
0.192420745869822,
0.262728758563638,
0.107189448763889,
0.076068345410289,
0.113987263932569,
0.141266944105121,
0.0948770453527447,
0.10778015168163,
0.12368348272291,
0.221230841847063,
0.137018987368493,
0.0961666015224233,
0.09894857779657,
0.167036300342727,
0.150964045325317,
0.121512985855093,
0.124569857692725,
0.14445235305878,
0.177659994354914,
0.173234163305276,
0.105978702010752,
0.0733365672608565,
0.110978524169369,
0.137569104156654,
0.0983448509682757,
0.113806420909473,
0.102336400330504,
0.222820421764505,
0.238045572082244,
0.0958599763265773,
0.0699457366511022,
0.103958709843747,
0.140639496249848,
0.0939010570198753,
0.109032974616356,
0.122115464933491,
0.221051343333275,
0.135603539513624,
0.0950069200647401,
0.0976686222891182,
0.167667775012753,
0.14214375144189,
0.110728408493922,
0.116217616988376,
0.156799229322545,
0.216070314970183,
0.141650475741961,
0.103377698177796,
0.0666061264905019,
0.129093571405908,
0.162610081777166,
0.0829425503271953,
0.0724371125246693,
0.0795672644444502,
0.243309329048695,
0.113047695347533,
0.0862235128162607,
0.10878833473041,
0.167513498764209,
0.164308697100162,
0.11966318808597,
0.104440313055846,
0.125210409733547,
0.188369856621488,
0.0996058024113577,
0.0922158197110145,
0.0959918386016584,
0.126633454459543,
0.127751468668822,
0.109898543440924,
0.0814476456515419,
0.129522302091439,
0.191992860385934,
0.101386047996517,
0.0865568055512937,
0.10120751874322,
0.186676187250897,
0.167357745743363,
0.0961260418351178,
0.073632795724916,
0.105474573676083,
0.172934410890627,
0.147572309075137,
0.0949752253821669,
0.103958639686411,
0.154407637766768,
0.15897430128974,
0.125926553381694,
0.111183799435717,
0.131354577161578,
0.203149526676552,
0.103452272704449,
0.0958059146294793,
0.0951156556702832,
0.133420314480469,
0.203328388449802,
0.0852226007882762,
0.0862854841956548,
0.044256625275767,
0.157757937404482,
0.149294264413541,
0.109343943202987,
0.10771273829596,
0.215180933403491,
0.16380349039145,
0.0987416691328424,
0.0754258621112637,
0.113983091739504,
0.193706480687361,
0.15748218894554,
0.101353315958623,
0.104475574933087,
0.149411241530292,
0.193191858140485,
0.108189822918105,
0.0797038485266276,
0.12612898047537,
0.112072247588485,
0.11739170315763,
0.0822862100052301,
0.119476927432045,
0.219941317185985,
0.20548186166692,
0.0842805988377379,
0.0831548247960819,
0.0436917687147322,
0.150581696098489,
0.143871045115814,
0.105971478614775,
0.103805852197358,
0.209787235925397,
0.0966910914459741,
0.0515249159428585,
0.134206714483366,
0.141694134329378,
0.179179723009702,
0.203541958977616,
0.123839478636407,
0.0663798369392807,
0.133568508202724,
0.191513335347561,
0.10414311538396,
0.0772753050014184,
0.12197088269233,
0.108628993100768,
0.114296275012787,
0.0807516530434483,
0.114767518385684,
0.217279283999349,
0.0792878100658116,
0.121591119596651,
0.113256554012285,
0.161741718872027,
0.15708860108223,
0.108171542762396,
0.0945702060355091,
0.13208701218899,
0.162831797351406,
0.100605007788046,
0.0515256044606979,
0.136182011267646,
0.14327243438042,
0.183354744696361,
0.207539956573969,
0.126164974447614,
0.0674611581865057,
0.141599918911911,
0.0872166668699031,
0.0608392082040835,
0.112354496483691,
0.171571113696039,
0.200434607442581,
0.164594259343601,
0.144631850745718,
0.104607772585107,
0.111455835342446,
0.0804833121396463,
0.124808738025402,
0.115820004368982,
0.167195124679452,
0.162641368603728,
0.11122170141757,
0.0966190612639889,
0.132726619165166,
0.166189881049234,
0.195026935679377,
0.173647911890955,
0.150253386767646,
0.117787240994206,
0.0558813358299427,
0.0866996543675907,
0.108449379683152,
0.114631155049226,
0.155328810451076,
0.0924198380466487,
0.0641438872052785,
0.11688728021134,
0.175246967360909,
0.207398173577122,
0.161513342427001,
0.144865897134771,
0.108676427574934,
0.118259195490229,
0.10620366798231,
0.0991836425065067,
0.101028608181903,
0.125818214644105,
0.198553693966984,
0.264177396707324,
0.108391623435073,
0.0754066439962482,
0.110647517607781,
0.200075038509005,
0.176458950422349,
0.155118068493839,
0.120030516180151,
0.0577774630436407,
0.0895408805309899,
0.11336197705761,
0.117516522619494,
0.159531592171157,
0.150265257702814,
0.11735917526224,
0.0964287913914848,
0.131917408027526,
0.19713174243664,
0.219922523435941,
0.10010404310558,
0.0757214374698856,
0.100560630196122,
0.108364176655231,
0.101061555320617,
0.100534088442694,
0.126223627379355,
0.19812033552064,
0.259026501535784,
0.109116200412219,
0.0752532190673406,
0.113949278204276,
0.137715967084243,
0.0931255235531837,
0.10894066857969,
0.127253451310767,
0.227722117899982,
0.140028894191637,
0.0975158073267119,
0.0986769881456328,
0.160669564446308,
0.147566913194722,
0.115980294445099,
0.0972755895600162,
0.134176300826829,
0.196273333160645,
0.221663937282968,
0.100966810169964,
0.0767526500974741,
0.100993153800439,
0.187688877999792,
0.0983943105435894,
0.103807041632702,
0.118634094236725,
0.154728471971105,
0.130016653716934,
0.0960428907931738,
0.127375877652111,
0.174960763992025,
0.136154611317802,
0.0913576780283207,
0.109815820867902,
0.126686969858693,
0.230893737432018,
0.141869584965894,
0.097994391782467,
0.0965550094060059,
0.16098293380032,
0.13639874730399,
0.110314964890087,
0.116054002022745,
0.161480008242736,
0.227485634724404,
0.14899555781005,
0.100986966932364,
0.0669565578145878,
0.123638297718458,
0.183907234253094,
0.0977031195169269,
0.105787456516182,
0.117430072447479,
0.155334110700903,
0.131420981164701,
0.0982299399935352,
0.129061183336894,
0.173436639529708,
0.201142703917299,
0.130451936408496,
0.0997971393713587,
0.0909458528738533,
0.183468203158409,
0.164078628742954,
0.0782392335293463,
0.123279153693739,
0.120907885763967,
0.135128890903402,
0.116357981818616,
0.0838386503000485,
0.136985964802288,
0.19783703154033,
0.108275853147277,
0.089682506088929,
0.10575011465115,
0.201604713080714,
0.179457546044652,
0.102431250962936,
0.0768702454660722,
0.109095733719304,
0.18227155128184,
0.155575469027285,
0.0972499428641879,
0.109639359226292,
0.162870607740185,
0.133689171504535,
0.068254329278609,
0.0693463406668665,
0.134075373788919,
0.223963212620426,
0.17076141306417,
0.154786284761921,
0.129232375049577,
0.0913532055977309,
0.14200401495584,
0.0872043928961195,
0.139446687608289,
0.137222769247638,
0.207670040550474,
0.159095646656341,
0.0983113503121953,
0.111459754326958,
0.0930470497788987,
0.175724359097778,
0.103207201302338,
0.0769523521646827,
0.1129628536727,
0.192986784851213,
0.157967279042877,
0.099334383767179,
0.107716075678511,
0.15681456946461,
0.203714322668256,
0.108778868769024,
0.0790866609685038,
0.128512374114892,
0.113454003051961,
0.118882816769715,
0.0823719792577605,
0.11964501559608,
0.229219817845697,
0.14798443412528,
0.0877762501665125,
0.138185521704609,
0.137683164004813,
0.226420522418199,
0.153932633247044,
0.0953533924588092,
0.107049939957702,
0.0892800009589202,
0.173566605881988,
0.114707709726435,
0.0928019542577779,
0.0639407283175999,
0.129941124943386,
0.12564986615942,
0.247623166228354,
0.126610903891938,
0.10882379963499,
0.207406760096822,
0.107556063532723,
0.0776978260475511,
0.126974205543668,
0.112609101348661,
0.117748807405621,
0.0828131494536804,
0.117804554188845,
0.234609793950465,
0.0827415490442591,
0.129067856453206,
0.117772599350303,
0.168438760525318,
0.162995446269782,
0.113330501497587,
0.0973596746462238,
0.140517891924612,
0.172995981856746,
0.176680336619837,
0.113279340114886,
0.0919576902197869,
0.0645540867502284,
0.129016625747778,
0.125480051083594,
0.247321285889714,
0.126599360104945,
0.110331485037267,
0.0973360587903587,
0.142113952915692,
0.113841217660796,
0.131847420913358,
0.119116264013383,
0.184637397180082,
0.168068353938093,
0.122794676666197,
0.105464919490078,
0.0839276784073608,
0.129210658295711,
0.118900312310205,
0.172562573202463,
0.16785494376939,
0.115413846285991,
0.0999284580061624,
0.144976533508257,
0.182294964423606,
0.201895239816484,
0.179945648999396,
0.158164958516684,
0.122409824263873,
0.0573200229004371,
0.0920445535892373,
0.114806548454398,
0.124092189668999,
0.164390981999638,
0.0995204435796717,
0.140846761347783,
0.119629377698418,
0.135025579785097,
0.121751644435136,
0.190323519622456,
0.174126686421134,
0.125996016606828,
0.107849938712622,
0.108758386880316,
0.203320812639478,
0.231803767230681,
0.179589128263408,
0.0823504459395465,
0.0859516318751978,
0.0702263318956567,
0.12052110463051,
0.132548358854351,
0.20044106666101,
0.177061180285875,
0.153964151282211,
0.122436827324402,
0.0577391339827883,
0.0909456024293451,
0.113879034479877,
0.125659542880118,
0.162823561652567,
0.155296665851056,
0.116176385033239,
0.0981387017696111,
0.13227891947628,
0.203195695100021,
0.22114575919609,
0.100758562620114,
0.0763144177502671,
0.101644994181516,
0.108556484789988,
0.207402858620446,
0.225936606497117,
0.172576122266502,
0.0824978088737685,
0.0826445192912551,
0.0685329135502962,
0.122889255221103,
0.133913531867718,
0.0646360449473357,
0.114672294720372,
0.233981343593507,
0.223120111370833,
0.203006196484492,
0.0917786274745721,
0.101473119574635,
0.0950028804620444,
0.077279482350403,
0.147591001043881,
0.112496714879477,
0.0969703582005918,
0.133376679677588,
0.195967027000842,
0.217954305618133,
0.100092480512105,
0.0752757879007333,
0.0988825647614319,
0.189903546612463,
0.0977261304609035,
0.105639392739146,
0.114475130447983,
0.152693742220344,
0.127900295379014,
0.0916663420030743,
0.122900335784873,
0.175702003946981,
0.0648970131856309,
0.116116596488447,
0.235174541108856,
0.214845631396362,
0.194705460192264,
0.0879167863745632,
0.0978042435742971,
0.0918913696364489,
0.0752552776379124,
0.177861213073159,
0.127167535193636,
0.12515598986486,
0.123292502259021,
0.190134188468266,
0.150341183136459,
0.0830006197449961,
0.0731060282993726,
0.128547659555013,
0.177554503877351,
0.0958883976440479,
0.108051608827404,
0.115076515739393,
0.152746556421061,
0.129770588138564,
0.0965082473147392,
0.127616680424072,
0.168275249195712,
0.196544952963123,
0.125618742477657,
0.0985352312569951,
0.0901580082426684,
0.182033669608496,
0.162965502192404,
0.075664542346999,
0.120848323370694,
0.119119375123306,
0.178319723766428,
0.12342677493242,
0.127208246124141,
0.121784073798171,
0.186620185949273,
0.152875869602181,
0.0826536326140726,
0.0735737999053633,
0.125026040890293,
0.1197310753469,
0.0877054773118819,
0.149679279188329,
0.146490291939748,
0.242091587191677,
0.143156453599948,
0.0936693966676239,
0.0747946109321288,
0.114170175404107,
0.138732297845173,
0.069593617941975,
0.0698330168544138,
0.134595720495139,
0.221719312777907,
0.171351590917073,
0.158266659102651,
0.132579068278965,
0.0958670925319175,
0.144565324086645,
0.088151543391595,
0.141960675311039,
0.13752598460234,
0.208874642990725,
0.16166454031384,
0.100558886465162,
0.114141680301069,
0.095095099282799,
0.136430908327095,
0.0854850118208399,
0.0991903639274545,
0.119168602344351,
0.276032649886571,
0.146434960887293,
0.124619932934169,
0.0878581627083293,
0.117317783909111,
0.147865305653996,
0.067159004793958,
0.0679871058963896,
0.0707639996982812,
0.216334406574157,
0.195588636664703,
0.133387232290404,
0.106515658570052,
0.186937026603273,
0.144243560641808,
0.0839000465362778,
0.135804935154931,
0.132330750249974,
0.218496528492729,
0.149194106312172,
0.093305447891198,
0.10238540450718,
0.085046077077655,
0.16703282591738,
0.10998214545522,
0.0893096392585113,
0.0631606391938771,
0.129375762912573,
0.122446307765759,
0.234892448543054,
0.121884724992815,
0.106622362824735,
0.13796713269176,
0.0615513834605927,
0.0623687515140238,
0.0670989582518032,
0.225166141333142,
0.18554333205635,
0.126688005428191,
0.103086692334719,
0.175236459793342,
0.103523036275439,
0.0934889117801498,
0.0598160438514197,
0.0662528947644036,
0.103062951120576,
0.0717925200164998,
0.154692918858475,
0.25065728883431,
0.241420291362651,
0.16910219822685,
0.108098470609142,
0.0875986047098252,
0.063943458024161,
0.127970175039595,
0.121842159087036,
0.238687591437113,
0.123338427014621,
0.108986408424531,
0.093763019572309,
0.133128145585676,
0.112485376929557,
0.130408553782047,
0.117286693136869,
0.175466212243483,
0.163889448479746,
0.119845424537808,
0.103294618305378,
0.103071506812758,
0.0958550978582949,
0.0607141719357522,
0.0683261198971044,
0.10360772579576,
0.0705843673424445,
0.15515445863119,
0.25139610324921,
0.240857941050361,
0.148810448765888,
0.0847083054429368,
0.0777645037645727,
0.0725738267125123,
0.102011524413318,
0.186961004837403,
0.150427691890265,
0.175210170403219,
0.15110001634276,
0.0979181392289066,
0.135432887436789,
0.116757850182549,
0.1319761741786,
0.119020684657658,
0.184093161619003,
0.170579805354385,
0.123583146230755,
0.106987431980796,
0.106304223229677,
0.200635142982403,
0.223384091234284,
0.173383662086677,
0.0796571721259599,
0.0837081655677041,
0.0679387685663477,
0.118631026761638,
0.132707028314752,
0.154170084983742,
0.087153172678325,
0.0821283022850152,
0.0770918306933062,
0.106175749366605,
0.190376577477091,
0.152606643387603,
0.17806009509755,
0.158586824900206,
0.148808075985654,
0.156366444820041,
0.219913407302347,
0.136799237200315,
0.128607115185706,
0.113527993091093,
0.107924578782676,
0.0794915135600079,
0.0949109149416027,
0.105539511522097,
0.199359630537171,
0.212794875494994,
0.163216684886678,
0.0790737375393818,
0.0808831654440443,
0.0654218823545531,
0.11690345234605,
0.130138419953552,
0.0610574910006279,
0.108389800030145,
0.219085654961963,
0.215778552828175,
0.192677597196768,
0.0887925749935994,
0.0999283568051985,
0.0925097970481133,
0.0751115352139317,
0.144438608099185,
0.151176747965714,
0.21249443491238,
0.131938804109092,
0.129869878125296,
0.110583420035754,
0.104917567603832,
0.0765092072677003,
0.0914026919595689,
0.212430632019241,
0.331522891525009,
0.145767888301554,
0.106925954328435,
0.0637462225664036,
0.0617150757896785,
0.0355041337432596,
0.0688590098711656,
0.126859551933775,
0.062798983398355,
0.111720193658442,
0.222342877632075,
0.214684482456336,
0.192062304676149,
0.0887147205407756,
0.0994586069533003,
0.0926575929703134,
0.0760904407132371,
0.179682634339777,
0.126176696548895,
0.120120747616062,
0.120013448091876,
0.189360083744148,
0.144788000300178,
0.0800706496127667,
0.071170544551666,
0.129147398193614,
0.211348286480625,
0.334031895404411,
0.146798993711049,
0.108242526631308,
0.0649623164664176,
0.063551451550663,
0.035585203862124,
0.0696777372634511,
0.126331791628935,
0.17567848622386,
0.159760476598067,
0.0974155115608357,
0.12483620079852,
0.150399067649844,
0.110132608378595,
0.127777338701766,
0.089419906662193,
0.125110606425302,
0.182989593274971,
0.122421156244794,
0.126596725554277,
0.120285525753155,
0.185122258212094,
0.150741612235511,
0.0820138663997675,
0.0743103199394918,
0.128552367141277,
0.12871513510166,
0.0906894262754409,
0.148154531451388,
0.144609096860636,
0.238279463767343,
0.137593934639932,
0.0932049123833527,
0.0731614071595715,
0.118625517116014,
0.179391465144776,
0.1667084614384,
0.0969610178974863,
0.125251692162501,
0.15186587026924,
0.109754745171841,
0.129004637598748,
0.0891312549825141,
0.124964280089832,
0.234380646903016,
0.127426752781665,
0.107299556257319,
0.124495273870693,
0.168557197186046,
0.0928036149196319,
0.0718982965860485,
0.0937186745073182,
0.152453411743601,
0.129760953224095,
0.0811312226754771,
0.0939851975184006,
0.113234109513483,
0.269286363354257,
0.13949298671812,
0.117173352170493,
0.080715066416633,
0.110269265919582,
0.142187863043646,
0.0633714501909161,
0.0632855308157946,
0.0675815938144173,
0.207273738808776,
0.186907028877103,
0.126334535970624,
0.0991928901350435,
0.17891388585422,
0.12117693681892,
0.0859565757745702,
0.089989987782987,
0.102821227029662,
0.278683041562492,
0.136117303457391,
0.128890784324055,
0.0969288464895943,
0.0944838142708701,
0.176984947456643,
0.0955321984394776,
0.0979402376607296,
0.10019773567903,
0.165147965476173,
0.105742976416129,
0.118981308173334,
0.120549734903699,
0.153971413305327,
0.131682445352874,
0.0576096851191923,
0.0584569436339026,
0.0645588673423764,
0.226190262946413,
0.184800595928689,
0.123744901604205,
0.098890989735252,
0.168841329128753,
0.0969353204872403,
0.0938084124797662,
0.0579749901988616,
0.0659331809404427,
0.100598009800674,
0.0697333340953212,
0.15099822924129,
0.248375693210998,
0.230418850337062,
0.171037739207394,
0.0941812400298297,
0.0976006889346212,
0.0969383482227981,
0.16869498408966,
0.101120185962055,
0.117769350959404,
0.116647250315075,
0.15078623307082,
0.223573091108094,
0.0829538846139271,
0.0594653970991235,
0.0658005252474195,
0.063437972665799,
0.116167071884276,
0.116576626919748,
0.140313105533114,
0.246488345720156,
0.0962559085865029,
0.0942475325274018,
0.0583539032872328,
0.0656377953849491,
0.0986825286317201,
0.0685100289559604,
0.150943375248747,
0.248762446378023,
0.227325605072104,
0.138604574650763,
0.0800635391744552,
0.074946423828541,
0.0704283899888755,
0.0980859478939998,
0.183595297723793,
0.149195480929727,
0.169330701702119,
0.144468768180368,
0.215047357128688,
0.081254066672389,
0.0611472970367404,
0.0663322347255273,
0.0639151855348595,
0.11731451238682,
0.116271649179129,
0.141498991541277,
0.245937829867211,
0.170833069498653,
0.114515341842888,
0.0808247650173721,
0.0663253733533431,
0.0643699857536354,
0.0841213998564828,
0.117475245959231,
0.172428248445764,
0.237825694345272,
0.145323245512291,
0.0826773230351102,
0.0786794615272346,
0.0718248880325495,
0.100454378314921,
0.181599334063127,
0.146538142099719,
0.168450496282535,
0.148767814248299,
0.139932591630524,
0.14931585052757,
0.209877756110377,
0.129392209393903,
0.122622892901805,
0.108218520017988,
0.102577489337451,
0.0730686406313804,
0.0893091325647881,
0.178088341606324,
0.115931592971742,
0.0817622096359198,
0.0661226870257174,
0.0642409712235495,
0.0825236642004464,
0.116269593129625,
0.175607296393736,
0.243768726928726,
0.179789682526863,
0.127989354277465,
0.160104376506247,
0.168079328129333,
0.0662787609342572,
0.050908879823934,
0.086513312435264,
0.138927562600424,
0.145723825881998,
0.139004870136342,
0.146353096001272,
0.208142208430843,
0.127604179018875,
0.125194298735514,
0.106425970888234,
0.101971473392908,
0.0719383477728103,
0.0874334269939162,
0.203580781336609,
0.321025062362008,
0.142381322775306,
0.103622751820371,
0.0620586502337725,
0.0598132261022969,
0.0339109256941886,
0.0662933514647005,
0.121381799581462,
0.177952863976104,
0.128559340681237,
0.162194127865625,
0.163017973839411,
0.0639365115895794,
0.050783896460072,
0.0853589967758138,
0.139252839937183,
0.143011320245688,
0.215730711235038,
0.14360345891125,
0.0948621474377859,
0.0845931103326369,
0.0988189628098178,
0.0629429429801267,
0.125851781058515,
0.086336815731954,
0.201327940873591,
0.207475811869922,
0.332289954235609,
0.145980553751716,
0.10511388514303,
0.0636210463846828,
0.0626059165261738,
0.0357300431369519,
0.0664172378776062,
0.121649601185028,
0.16743764969392,
0.156850919362872,
0.0963453819013878,
0.125230792405623,
0.15251840402202,
0.107547840243615,
0.125762822319795,
0.0871902186939646,
0.122000021467522,
0.22119274959788,
0.147826671711321,
0.0969229117169818,
0.0896518990074494,
0.102866247823836,
0.0668758313411015,
0.126780688008605,
0.0860425747479306,
0.202724476155615,
0.191126583923881,
0.148397769997579,
0.0777686975079574,
0.118726619701485,
0.149698776358128,
0.130861356595061,
0.0796497285483447,
0.123327088066924,
0.121327429411361,
0.165737119969232,
0.155541066989593,
0.0917432438216633,
0.123474326355401,
0.151106620500963,
0.10476648503809,
0.124454380484747,
0.0839631622407234,
0.120946348570155,
0.219412654543718,
0.119172060965679,
0.102771768175052,
0.118967792291204,
0.160149439185844,
0.0911906222847973,
0.0727964708534284,
0.0913478012179845,
0.145924144452861,
0.196669194328378,
0.145883696169469,
0.0735676318558708,
0.114390483440379,
0.145153281919289,
0.128737847013393,
0.0788580613067176,
0.118472405407842,
0.12000015252923,
0.0717587191101946,
0.0513981610443893,
0.0942771309356887,
0.153533376739985,
0.313916235341472,
0.154825536444995,
0.116729417417486,
0.0812672916169884,
0.0840268853193698,
0.117432558480795,
